CustomerID,Recency,Frequency,Monetary,Is_France,Is_Germany,Is_United Kingdom,Log_R,Log_F,Log_M,Scaled_R,Scaled_F,Scaled_M
12346.0,165,11,372.86,False,False,True,5.111987788356544,2.4849066497880004,5.923881395784186,0.9137913705420152,2.297186258929065,-0.40465320776318
12426.0,298,1,762.48,False,True,False,5.700443573390687,0.6931471805599453,6.6378869291616915,1.3880664101056417,-1.0194460782877899,0.2802462211119089
12427.0,7,1,303.5,False,True,False,2.0794415416798357,0.6931471805599453,5.718671087149952,-1.530336170897096,-1.0194460782877899,-0.6014982133165996
12441.0,2,1,173.55,True,False,False,1.0986122886681098,0.6931471805599453,5.162211233551045,-2.3208506744639323,-1.0194460782877899,-1.1352742389994468
12466.0,318,1,56.73,True,False,False,5.765191102784844,0.6931471805599453,4.055776969072842,1.4402506826475105,-1.0194460782877899,-2.1966052237108658
12468.0,162,3,2941.2,False,True,False,5.093750200806762,1.3862943611198906,7.986912879816112,0.899092504838425,0.26360245192940907,1.5742797543960003
12475.0,45,1,426.26,False,True,False,3.828641396489095,0.6931471805599453,6.057392727222088,-0.12054149907444375,-1.0194460782877899,-0.27658440384562644
12480.0,35,3,2183.2200000000003,False,True,False,3.58351893845611,1.3862943611198906,7.689014064392341,-0.3181017345894741,0.26360245192940907,1.2885246460550792
12492.0,39,1,452.0,False,True,False,3.6888794541139363,0.6931471805599453,6.115892125483034,-0.23318479774746423,-1.0194460782877899,-0.22046970643014457
12494.0,1,3,626.77,True,False,False,0.6931471805599453,1.3862943611198906,6.4421738573469876,-2.6476415482736133,0.26360245192940907,0.09251130192269166
12499.0,196,1,393.72,False,True,False,5.2832037287379885,0.6931471805599453,5.9781766527810465,1.0517855052986675,-1.0194460782877899,-0.3525712717425036
12500.0,71,8,1697.39,False,True,False,4.276666119016055,2.1972245773362196,7.437436022477224,0.24055095409878485,1.764673005494323,1.0472020663684647
12504.0,53,2,297.0,False,True,False,3.9889840465642745,1.0986122886681098,5.697093486505405,0.008689139220207557,-0.26891080150533303,-0.6221962130758416
12516.0,66,2,1336.56,False,True,False,4.204692619390966,1.0986122886681098,7.198602337577074,0.1825427991101455,-0.26891080150533303,0.8181043258923281
12519.0,112,1,385.7,False,True,False,4.727387818712341,0.6931471805599453,5.957649198613251,0.603817077726472,-1.0194460782877899,-0.3722619337591931
12523.0,10,12,2582.38,True,False,False,2.3978952727983707,2.5649493574615367,7.85685389803225,-1.2736734618769707,2.445349133013286,1.4495225666996052
12525.0,134,3,973.73,True,False,False,4.90527477843843,1.3862943611198906,6.882160509570649,0.7471878236815803,0.26360245192940907,0.514562102278774
12527.0,130,2,386.8,False,True,False,4.875197323201151,1.0986122886681098,5.9604897428085515,0.7229464335288678,-0.26891080150533303,-0.36953718303092803
12529.0,164,1,316.48,True,False,False,5.10594547390058,0.6931471805599453,5.760414824222675,0.9089214737706007,-1.0194460782877899,-0.5614561403301654
12530.0,51,5,2096.98,False,True,False,3.9512437185814275,1.791759469228055,7.648730256022339,-0.0217282617170106,1.0141377287118658,1.249882988454731
12531.0,322,1,1807.98,False,True,False,5.777652323222656,0.6931471805599453,7.500518429502228,1.4502939959540684,-1.0194460782877899,1.1077129483207593
12533.0,263,2,1367.89,False,True,False,5.575949103146316,1.0986122886681098,7.221755471439273,1.2877281666857459,-0.26891080150533303,0.8403136329881382
12553.0,21,2,916.47,True,False,False,3.091042453358316,1.0986122886681098,6.821619881846465,-0.7150207731887119,-0.26891080150533303,0.45648938517265913
12562.0,21,2,1185.18,True,False,False,3.091042453358316,1.0986122886681098,7.078493338699342,-0.7150207731887119,-0.26891080150533303,0.7028915146624414
12568.0,280,1,70.0,False,True,False,5.638354669333745,0.6931471805599453,4.2626798770413155,1.3380248977660874,-1.0194460782877899,-1.998136616850253
12573.0,17,4,556.87,True,False,False,2.8903717578961645,1.6094379124341003,6.324125960328047,-0.876754423277733,0.6766518209102622,-0.020724427309998506
12575.0,93,2,622.8199999999999,True,False,False,4.543294782270004,1.0986122886681098,6.435861865217934,0.4554444482739268,-0.26891080150533303,0.0864566152260729
12577.0,17,5,995.9499999999999,True,False,False,2.8903717578961645,1.791759469228055,6.9047006182529085,-0.876754423277733,1.0141377287118658,0.5361833738818612
12580.0,212,1,637.2,False,True,False,5.3612921657094255,0.6931471805599453,6.4586517138441435,1.114722088600234,-1.0194460782877899,0.10831744624009272
12592.0,155,3,2145.06,False,True,False,5.049856007249537,1.3862943611198906,7.671388881793274,0.8637153007809296,0.26360245192940907,1.271617945852327
12595.0,140,1,299.02,False,True,False,4.948759890378168,0.6931471805599453,5.703849139100744,0.7822353220836085,-1.0194460782877899,-0.6157159515261313
12598.0,99,3,1511.01,True,False,False,4.605170185988092,1.3862943611198906,7.321195170474221,0.5053138867139089,0.26360245192940907,0.9356997187995174
12599.0,17,6,1264.14,True,False,False,2.8903717578961645,1.9459101490553132,7.1429380669746925,-0.876754423277733,1.2994779980390392,0.7647091834709842
12600.0,7,12,2444.88,False,True,False,2.0794415416798357,2.5649493574615367,7.802160255354363,-1.530336170897096,2.445349133013286,1.3970584850054684
12601.0,40,1,104.19999999999999,False,True,False,3.713572066704308,0.6931471805599453,4.65586330030361,-0.21328340479480876,-1.0194460782877899,-1.6209811335283624
12605.0,12,4,1232.95,False,True,False,2.5649493574615367,1.6094379124341003,7.117975685005857,-1.1390336390935285,0.6766518209102622,0.7407643814287036
12608.0,40,1,415.79,False,False,True,3.713572066704308,0.6931471805599453,6.03258249782888,-0.21328340479480876,-1.0194460782877899,-0.3003832557414757
12609.0,10,6,2309.01,False,True,False,2.3978952727983707,1.9459101490553132,7.745007132510798,-1.2736734618769707,1.2994779980390392,1.342235182714211
12613.0,24,5,3490.69,False,True,False,3.2188758248682006,1.791759469228055,8.158141138677466,-0.6119914906626093,1.0141377287118658,1.7385279726789433
12615.0,49,4,3449.79,True,False,False,3.912023005428146,1.6094379124341003,8.146358469319471,-0.05333880197435037,0.6766518209102622,1.727225618374011
12616.0,24,1,417.8,True,False,False,3.2188758248682006,0.6931471805599453,6.037393478996382,-0.6119914906626093,-1.0194460782877899,-0.29576839199054067
12619.0,196,1,140.14,False,True,False,5.2832037287379885,0.6931471805599453,4.949752305572684,1.0517855052986675,-1.0194460782877899,-1.3390723772904263
12623.0,52,6,3442.7400000000002,False,True,False,3.970291913552122,1.9459101490553132,8.144313369085756,-0.006376074427667188,1.2994779980390392,1.7252638857030633
12625.0,145,2,2481.06,False,True,False,4.983606621708336,1.0986122886681098,7.816844139525548,0.8103205840533239,-0.26891080150533303,1.4111437874469486
12632.0,156,2,804.88,False,True,False,5.056245805348308,1.0986122886681098,6.691934848047708,0.8688652573675951,-0.26891080150533303,0.33209090164514554
12633.0,18,3,3514.18,False,True,False,2.9444389791664403,1.3862943611198906,8.164846012037465,-0.8331781102237836,0.26360245192940907,1.744959524985296
12635.0,28,2,1241.23,False,True,False,3.367295829986474,1.0986122886681098,7.12466343053395,-0.49237009243739077,-0.26891080150533303,0.7471795041112768
12637.0,14,4,2318.41,True,False,False,2.70805020110221,1.6094379124341003,7.749068121973169,-1.0236993013143005,0.6766518209102622,1.3461306278241227
12644.0,66,3,1440.58,False,True,False,4.204692619390966,1.3862943611198906,7.2734950132839185,0.1825427991101455,0.26360245192940907,0.8899440363997606
12645.0,45,4,1764.12,False,True,False,3.828641396489095,1.6094379124341003,7.475973955724828,-0.12054149907444375,0.6766518209102622,1.0841690186362636
12648.0,73,3,793.95,False,True,False,4.30406509320417,1.3862943611198906,6.678279219594718,0.26263358103109885,0.26360245192940907,0.31899193855428337
12649.0,18,5,1671.1399999999999,False,True,False,2.9444389791664403,1.791759469228055,7.42185952219673,-0.8331781102237836,1.0141377287118658,1.0322605348994889
12651.0,14,3,263.75,True,False,False,2.70805020110221,1.3862943611198906,5.578785984481516,-1.0236993013143005,0.26360245192940907,-0.7356809646358253
12652.0,70,1,97.05000000000001,False,True,False,4.2626798770413155,0.6931471805599453,4.585477552642355,0.22927852610229346,-1.0194460782877899,-1.6884976388222386
12655.0,59,1,261.35,True,False,False,4.0943445622221,0.6931471805599453,5.569679490132721,0.09360607606221706,-1.0194460782877899,-0.7444162369649351
12656.0,61,3,2356.66,True,False,False,4.127134385045092,1.3862943611198906,7.765424880709422,0.12003354081346623,0.26360245192940907,1.3618206108746946
12662.0,9,10,3138.2400000000002,False,True,False,2.302585092994046,2.3978952727983707,8.051736011389762,-1.3504901751239817,2.1361240451745016,1.6364604010678436
12663.0,260,2,239.4,False,True,False,5.564520407322694,1.0986122886681098,5.4823042026610525,1.27851703255849,-0.26891080150533303,-0.8282297113564597
12665.0,53,2,250.6,False,True,False,3.9889840465642745,1.0986122886681098,5.527840524826286,0.008689139220207557,-0.26891080150533303,-0.7845496562502888
12670.0,21,2,764.24,True,False,False,3.091042453358316,1.0986122886681098,6.640189510115181,-0.7150207731887119,-0.26891080150533303,0.2824549384204757
12671.0,242,1,2622.481,False,True,False,5.493061443340548,0.6931471805599453,7.872257340866884,1.2209235755278292,-1.0194460782877899,1.4642980953292593
12672.0,231,1,211.15,True,False,False,5.44673737166631,0.6931471805599453,5.357293571648334,1.1835879736273858,-1.0194460782877899,-0.9481443419601089
12673.0,37,1,619.5,False,True,False,3.6375861597263857,0.6931471805599453,6.430525604644662,-0.27452542153552467,-1.0194460782877899,0.08133788484078561
12677.0,191,2,395.1,True,False,False,5.2574953720277815,1.0986122886681098,5.981666704627871,1.031065457665621,-0.26891080150533303,-0.3492234902409687
12686.0,7,1,89.14,True,False,False,2.0794415416798357,0.6931471805599453,4.501364017262502,-1.530336170897096,-1.0194460782877899,-1.7691823249335812
12691.0,56,1,134.6,True,False,False,4.04305126783455,0.6931471805599453,4.909709375506295,0.05226545227415695,-1.0194460782877899,-1.3774829758795195
12692.0,273,1,110.95,True,False,False,5.6131281063880705,0.6931471805599453,4.718052343044764,1.3176931592678074,-1.0194460782877899,-1.561327198279116
12693.0,32,3,847.11,False,True,False,3.4965075614664802,1.3862943611198906,6.743010344360515,-0.3882298993790306,0.26360245192940907,0.38108432903313444
12694.0,57,1,973.68,True,False,False,4.060443010546419,0.6931471805599453,6.882109211998551,0.06628259625086781,-1.0194460782877899,0.5145128958284175
12695.0,164,3,825.02,True,False,False,5.10594547390058,1.3862943611198906,6.716618986302906,0.9089214737706007,0.26360245192940907,0.35576880244976067
12698.0,226,1,339.75,False,True,False,5.424950017481403,0.6931471805599453,5.831149070576642,1.1660281186122226,-1.0194460782877899,-0.49360534273119505
12699.0,53,1,638.11,False,True,False,3.9889840465642745,0.6931471805599453,6.460076583537422,0.008689139220207557,-1.0194460782877899,0.10968423178099947
12701.0,165,4,1648.7,False,True,False,5.111987788356544,1.6094379124341003,7.408348732181879,0.9137913705420152,0.6766518209102622,1.0193005059749929
12703.0,269,3,722.98,False,True,False,5.598421958998375,1.3862943611198906,6.584763767694766,1.3058405123698393,0.26360245192940907,0.22928860069036022
12708.0,4,9,2601.19,False,True,False,1.6094379124341003,2.302585092994046,7.864108677159832,-1.909142863812241,1.959700351127462,1.4564816081199026
12711.0,247,2,1339.05,False,True,False,5.5134287461649825,1.0986122886681098,7.200462205681664,1.237338918189984,-0.26891080150533303,0.8198883773360063
12712.0,1,10,2797.53,False,True,False,0.6931471805599453,2.3978952727983707,7.936849558302542,-2.6476415482736133,2.1361240451745016,1.5262572409708761
12720.0,5,6,2478.94,False,True,False,1.791759469228055,1.9459101490553132,7.8159896453179725,-1.7621979857756733,1.2994779980390392,1.410324126299538
12721.0,21,2,1356.95,True,False,False,3.091042453358316,1.0986122886681098,7.213731488589559,-0.7150207731887119,-0.26891080150533303,0.8326167440787814
12724.0,19,3,1286.11,True,False,False,2.995732273553991,1.3862943611198906,7.160154674029237,-0.7918374864357232,0.26360245192940907,0.7812239635218414
12726.0,23,4,1405.5,True,False,False,3.1780538303479458,1.6094379124341003,7.248859627929911,-0.6448926083991554,0.6766518209102622,0.8663129011069246
12727.0,78,3,1698.8300000000002,True,False,False,4.3694478524670215,1.3862943611198906,7.438283525043974,0.3153298269085502,0.26360245192940907,1.0480150208860461
12728.0,19,1,233.84,True,False,False,2.995732273553991,0.6931471805599453,5.458904431195985,-0.7918374864357232,-1.0194460782877899,-0.8506756019876164
12730.0,157,1,829.25,False,True,False,5.062595033026967,0.6931471805599453,6.721726860256856,0.8739825155968092,-1.0194460782877899,0.3606684562903655
12734.0,10,2,529.25,True,False,False,2.3978952727983707,1.0986122886681098,6.2733485934447915,-1.2736734618769707,-0.26891080150533303,-0.06943187837639679
12737.0,134,2,3710.5,True,False,False,4.90527477843843,1.0986122886681098,8.219191386557602,0.7471878236815803,-0.26891080150533303,1.7970895355116507
12738.0,8,1,155.35,False,True,False,2.1972245773362196,0.6931471805599453,5.05209708390385,-1.4354071119659917,-1.0194460782877899,-1.2408996363933293
12745.0,122,3,925.41,False,False,True,4.812184355372417,1.3862943611198906,6.8313169012337,0.6721601577031311,0.26360245192940907,0.46579111006082813
12746.0,176,1,254.55,False,False,True,5.176149732573829,0.6931471805599453,5.543418085214289,0.9655036816553582,-1.0194460782877899,-0.7696071078885948
12749.0,35,4,2806.48,False,False,True,3.58351893845611,1.6094379124341003,7.940042562811623,-0.3181017345894741,0.6766518209102622,1.5293200841316579
12777.0,93,1,519.45,False,False,True,4.543294782270004,0.6931471805599453,6.254693821961477,0.4554444482739268,-1.0194460782877899,-0.08732619674992408
12819.0,94,1,540.52,False,False,True,4.553876891600541,0.6931471805599453,6.294380000200352,0.4639732629258481,-1.0194460782877899,-0.04925780716551263
12820.0,33,7,1747.18,False,False,True,3.5263605246161616,2.0794415416798357,7.466330525742312,-0.36416944209576146,1.546650982146608,1.0749186986055783
12821.0,247,1,128.07999999999998,False,False,True,5.5134287461649825,0.6931471805599453,4.860432367183761,1.237338918189984,-1.0194460782877899,-1.424751229806247
12825.0,157,2,518.63,False,False,True,5.062595033026967,1.0986122886681098,6.253117019850299,0.8739825155968092,-0.26891080150533303,-0.08883872125416223
12826.0,1,6,1481.03,False,False,True,0.6931471805599453,1.9459101490553132,7.301168048566127,-2.6476415482736133,1.2994779980390392,0.9164889932299534
12829.0,186,1,92.30000000000001,False,False,True,5.231108616854587,0.6931471805599453,4.535820107853298,1.009798644300881,-1.0194460782877899,-1.7361308208993298
12831.0,99,2,236.06,False,False,True,4.605170185988092,1.0986122886681098,5.468313273651354,0.5053138867139089,-0.26891080150533303,-0.8416503066323059
12837.0,205,1,554.31,False,False,True,5.327876168789581,0.6931471805599453,6.3195265163692245,1.0877899491527518,-1.0194460782877899,-0.025136377068481534
12838.0,9,9,2715.35,False,False,True,2.302585092994046,2.302585092994046,7.907044346355461,-1.3504901751239817,1.959700351127462,1.4976670246689197
12840.0,73,3,1315.2,False,False,True,4.30406509320417,1.3862943611198906,7.182504076022019,0.26263358103109885,0.26360245192940907,0.8026623025052211
12841.0,5,17,3518.33,False,False,True,1.791759469228055,2.8903717578961645,8.166025909565922,-1.7621979857756733,3.0477215357115215,1.7460913245380936
12842.0,40,2,799.0,False,False,True,3.713572066704308,1.0986122886681098,6.684611727667927,-0.21328340479480876,-0.26891080150533303,0.3250663048721064
12844.0,78,2,322.64,False,False,True,4.3694478524670215,1.0986122886681098,5.779631786939639,0.3153298269085502,-0.26891080150533303,-0.5430225481879547
12846.0,318,1,15.58,False,False,True,5.765191102784844,0.6931471805599453,2.8081971497071487,1.4402506826475105,-1.0194460782877899,-3.3933280302102937
